STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,purchase,Purchases,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EA20,Euro area – 20 countries (2023-2025),2019,,118.31,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EA20,Euro area – 20 countries (2023-2025),2020,,124.59,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EA20,Euro area – 20 countries (2023-2025),2021,,134.88,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EA20,Euro area – 20 countries (2023-2025),2022,,144.57,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EA20,Euro area – 20 countries (2023-2025),2023,,141.59,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EA20,Euro area – 20 countries (2023-2025),2024,,143.71,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EA20,Euro area – 20 countries (2023-2025),2025,,151.34,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EA21,Euro area – 21 countries (from 2026),2016,,103.27,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EA21,Euro area – 21 countries (from 2026),2017,,108.02,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EA21,Euro area – 21 countries (from 2026),2018,,113.30,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EA21,Euro area – 21 countries (from 2026),2019,,118.31,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EA21,Euro area – 21 countries (from 2026),2020,,124.59,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EA21,Euro area – 21 countries (from 2026),2021,,134.89,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EA21,Euro area – 21 countries (from 2026),2022,,144.66,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EA21,Euro area – 21 countries (from 2026),2023,,141.83,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EA21,Euro area – 21 countries (from 2026),2024,,144.13,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EA21,Euro area – 21 countries (from 2026),2025,,151.93,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EE,Estonia,2016,,155.18,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EE,Estonia,2017,,164.39,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EE,Estonia,2018,,171.05,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EE,Estonia,2019,,182.55,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EE,Estonia,2020,,188.88,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EE,Estonia,2021,,221.25,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EE,Estonia,2022,,277.52,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EE,Estonia,2023,,282.03,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EE,Estonia,2024,,300.66,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EE,Estonia,2025,,317.83,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",ES,Spain,2016,,74.15,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",ES,Spain,2017,,78.78,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",ES,Spain,2018,,84.12,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",ES,Spain,2019,,88.15,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",ES,Spain,2020,,89.42,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",ES,Spain,2021,,92.64,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",ES,Spain,2022,,99.37,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",ES,Spain,2023,,102.61,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",ES,Spain,2024,,110.90,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",ES,Spain,2025,,125.26,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2016,,107.37,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2017,,112.68,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2018,,118.04,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2019,,123.14,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2020,,130.02,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2021,,141.49,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2022,,152.32,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2023,,149.98,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2024,,153.70,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU,"European Union (EU6-1958, EU9-1973, EU10-1981, EU12-1986, EU15-1995, EU25-2004, EU27-2007, EU28-2013, EU27-2020)",2025,,162.45,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU27_2020,European Union - 27 countries (from 2020),2016,,104.49,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU27_2020,European Union - 27 countries (from 2020),2017,,109.74,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU27_2020,European Union - 27 countries (from 2020),2018,,115.27,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU27_2020,European Union - 27 countries (from 2020),2019,,120.90,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU27_2020,European Union - 27 countries (from 2020),2020,,127.80,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU27_2020,European Union - 27 countries (from 2020),2021,,139.08,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU27_2020,European Union - 27 countries (from 2020),2022,,149.73,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU27_2020,European Union - 27 countries (from 2020),2023,,147.43,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU27_2020,European Union - 27 countries (from 2020),2024,,151.09,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU27_2020,European Union - 27 countries (from 2020),2025,,159.69,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU28,European Union - 28 countries (2013-2020),2016,,107.35,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU28,European Union - 28 countries (2013-2020),2017,,112.66,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU28,European Union - 28 countries (2013-2020),2018,,118.02,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",EU28,European Union - 28 countries (2013-2020),2019,,123.12,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",FI,Finland,2016,,104.30,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",FI,Finland,2017,,104.97,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",FI,Finland,2018,,105.69,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",FI,Finland,2019,,105.83,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",FI,Finland,2020,,107.27,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",FI,Finland,2021,,111.94,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",FI,Finland,2022,,112.22,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",FI,Finland,2023,,103.83,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",FI,Finland,2024,,100.41,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",FI,Finland,2025,,97.42,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",FR,France,2016,,100.34,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",FR,France,2017,,103.37,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",FR,France,2018,,106.48,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",FR,France,2019,,109.95,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",FR,France,2020,,116.08,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",FR,France,2021,,123.73,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",FR,France,2022,,131.64,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",FR,France,2023,,130.76,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",FR,France,2024,,125.44,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",FR,France,2025,,126.23,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",HR,Croatia,2016,,91.58,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",HR,Croatia,2017,,95.75,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",HR,Croatia,2018,,102.04,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",HR,Croatia,2019,,111.29,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",HR,Croatia,2020,,120.79,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",HR,Croatia,2021,,129.47,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",HR,Croatia,2022,,148.24,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",HR,Croatia,2023,,166.61,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",HR,Croatia,2024,,184.73,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",HR,Croatia,2025,,211.14,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",HU,Hungary,2016,,120.78,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",HU,Hungary,2017,,135.13,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",HU,Hungary,2018,,154.57,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",HU,Hungary,2019,,181.48,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",HU,Hungary,2020,,188.60,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",HU,Hungary,2021,,218.88,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",HU,Hungary,2022,,268.04,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",HU,Hungary,2023,,283.91,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",HU,Hungary,2024,,321.83,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",HU,Hungary,2025,,385.25,,p,provisional,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",IE,Ireland,2016,,102.76,,,,,
dataflow,ESTAT:PRC_HPI_A$DEFAULTVIEW(1.0),House price index (2015 = 100) - annual data,A,Annual,DW_EXST,Purchases of existing dwellings,I10_A_AVG,"Annual average index, 2010=100",IE,Ireland,2017,,114.96,,,,,
