 STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,na_item,National accounts indicator (ESA 2010),ppp_cat,Analytical categories for purchasing power parities (PPPs) calculation,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,1995,,74.5,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,1996,,75.0,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,1997,,73.1,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,1998,,74.1,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,1999,,78.8,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2000,,75.6,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2001,,75.7,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2002,,74.9,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2003,,74.3,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2004,,74.6,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2005,,74.4,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2006,,74.4,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2007,,72.6,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2008,,75.0,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2009,,80.1,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2010,,75.5,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2011,,72.5,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2012,,71.4,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2013,,70.8,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2014,,70.4,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2015,,71.0,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2016,,71.8,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2017,,70.4,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2018,,69.0,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2019,,68.2,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2020,,67.0,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2021,,66.9,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2022,,67.3,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2023,,67.4,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LT,Lithuania,2024,,67.2,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,1995,,52.9,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,1996,,52.5,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,1997,,50.9,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,1998,,51.9,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,1999,,49.9,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2000,,48.2,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2001,,49.5,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2002,,50.6,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2003,,50.9,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2004,,49.5,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2005,,47.9,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2006,,45.1,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2007,,42.9,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2008,,42.6,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2009,,45.0,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2010,,43.8,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2011,,44.0,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2012,,44.0,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2013,,43.3,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2014,,42.6,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2015,,42.2,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2016,,42.1,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2017,,43.0,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2018,,43.8,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2019,,44.2,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2020,,41.6,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2021,,40.9,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2022,,43.4,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2023,,44.0,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LU,Luxembourg,2024,,43.9,,p,provisional,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LV,Latvia,1995,,76.7,,,,,
dataflow,ESTAT:PRC_PPP_IND(1.0),"Purchasing power parities (PPPs), price level indices and real expenditures for ESA 2010 aggregates",A,Annual,EXP_NAC_PC_GDP,Nominal expenditure as a percentage of GDP (GDP=100),A01,Actual individual consumption,LV,Latvia,1996,,78.0,,,,,
